"","ATEMP_SUMMER_HIST_HUC12","WOODY_VEG_PCT_HUC12","N_RED_DRYDEP_HUC12","HUC12_join","preds"
"538",19.96,75.06,0.707821144,11000010103,NA
"539",22.9,5.69,2.515951677,51202011005,NA
"540",20.24,18.03,3.24400846,70102060903,NA
"541",20.39,77.08,0.777415047,20700020302,NA
"542",24.13,74.47,0.603381887,50302031210,NA
"543",22.79,71.49,0.861086063,50500020602,NA
"544",19.59,45.68,1.843157141,70700030306,NA
"545",19.97,31.76,1.372681333,20200040908,NA
"546",18.85,76.55,0.805026289,40301080909,NA
"547",22.6,2.72,1.853434165,20301030905,NA
"548",25.99,42.97,4.207386237,110100010609,NA
"549",20.27,71.2,2.216149618,70700060307,NA
"550",17.81,93.11,0.733313997,171100120105,NA
"551",21.34,10.1,0.904035143,101201100204,NA
"552",19.46,60.1,1.428728075,70500010704,NA
"553",26.52,4.98,2.349351915,110300010406,NA
"554",20.43,74.03,0.82321753,11000010204,NA
"555",22.42,21.79,1.080283848,20301030903,NA
"556",26.85,40.58,1.748511124,180400020302,NA
"557",27.14,58.18,1.640636173,31501041506,NA
"558",20.64,48.05,0.196835983,170200080610,NA
"559",24.7,3.29,1.730575543,102500031101,NA
"560",22.01,8.3,2.692727175,41000030806,NA
"561",24.15,73.62,0.767981104,60102060302,NA
"562",28.43,48.42,1.060974976,111202010206,NA
"563",21.04,59.01,1.128143341,50301020203,NA
"564",31.49,97.04,0.686741229,121101010405,NA
"565",22.9,15.29,2.899114488,70802091104,NA
"566",26.63,27.31,1.654053239,30701030701,NA
"567",31.06,98.14,0.411010128,130700100405,NA
"568",18.52,34.13,2.106052225,70101070602,NA
"569",26.75,41.72,1.13294442,30501090403,NA
"570",22.71,6.08,4.431584557,70801051203,NA
"571",19.83,87.83,0.589424222,20401040605,NA
"572",19.36,76.71,1.451346722,70500020704,NA
"573",30.74,61.45,0.674068904,31002081003,NA
"574",22.02,14.74,1.913884145,41000030506,NA
"575",22.5,27.81,3.154050443,71000070902,NA
"576",18.85,41.05,1.207000799,41402011004,NA
"577",30.61,25.32,0.694733798,30801010701,NA
"578",31.16,74.02,0.802606421,31002080204,NA
"579",29.77,70.26,0.577213818,31401030406,NA
"580",19.75,89.55,0.577999409,10802020207,NA
"581",20.1,86.4,0.675779133,50100030606,NA
"582",29.77,76.53,1.067896627,120902060109,NA
"583",19.04,65.28,0.793467144,101201090603,NA
"584",25.73,9.98,0.688937333,110200020905,NA
"585",23.88,35.1,1.814739386,71300101204,NA
"586",20.85,18.78,1.888524031,71200061105,NA
"587",23.61,61.75,0.807108264,50600021005,NA
"588",22.16,2.87,1.828386538,71200011006,NA
"589",18.95,22.43,3.189921289,40302040106,NA
"590",31.16,57.47,1.048806302,31002080303,NA
"591",26.16,44.33,1.489952751,60300020303,NA
"592",23,96.72,0.678059309,30501010302,NA
"593",23.11,53.34,1.331553925,60101020305,NA
"594",28.34,76.97,0.90699582,80401020101,NA
"595",23.9,93.02,0.616796003,50702020408,NA
"596",30.44,23.58,0.980927151,120901050203,NA
"597",19.17,44.69,0.402727608,170102120809,NA
"598",22.82,3.33,2.073841041,51202011204,NA
"599",20.85,1.15,1.2429701,101302051005,NA
"600",22.07,14.32,2.605756379,41000030805,NA
"601",21.64,78.56,0.876298499,60101030305,NA
"602",20.65,13.03,2.12528896,40900030402,NA
"603",28.41,60.29,1.054665199,30402020701,NA
"604",22.83,7.5,1.940639571,51202011004,NA
"605",17.49,28.42,2.025275077,171002030406,NA
"606",24.58,0.95,1.803879871,102500050506,NA
"607",14.21,92.85,0.419632028,140100030209,NA
"608",22.02,80.7,0.373656601,140801040901,NA
"609",22.76,3.53,2.396161164,51202011203,NA
"610",26.47,34.33,1.215933462,30501090404,NA
"611",26.83,28.66,1.353511509,30701030402,NA
"612",19.08,49.6,1.702720381,70700021807,NA
"613",23.28,5.58,2.025612021,50800011904,NA
"614",24.8,29.26,2.076466851,51201121504,NA
"615",25.84,65.66,0.868681105,20801050502,NA
"616",20.41,62.36,0.78606376,20501061406,NA
"617",26.86,43.51,1.548228718,30701030702,NA
"618",22.29,20.17,2.370885499,51201020405,NA
"619",23.46,80.23,0.707447975,50302041001,NA
"620",25.93,51.61,3.520305248,110702070805,NA
"621",24.34,36.11,3.244912716,20600050203,NA
"622",20.46,87.42,0.556437736,20401040505,NA
"623",28.32,63.36,0.757451451,31502020303,NA
"624",19.12,65.13,1.415540554,70300030604,NA
"625",18.73,56.52,1.869521917,70700021803,NA
"626",21.84,6.54,1.099461073,101202020802,NA
"627",23.49,55.07,4.127999879,20700060204,NA
"628",19.44,49,1.783022232,70700030304,NA
"629",21.97,8.63,2.737948924,41000040604,NA
"630",30.55,82.32,0.942908624,120902050404,NA
"631",19.8,22.98,2.79838158,70500050501,NA
"632",21.4,17.2,2.156658966,71200061205,NA
"633",29.64,90.36,0.52732298,31602030205,NA
"634",23.27,91.6,0.713944878,50702020104,NA
"635",21.15,70.17,1.082062857,11000020303,NA
"636",29.4,86.89,0.584853206,31403030604,NA
"637",26.35,42.63,1.433292566,30300020404,NA
"638",23.76,44.44,1.786834826,71300101203,NA
"639",29.18,49.81,1.841377465,31402011202,NA
"640",23,55.55,1.145736256,50500011502,NA
"641",20.71,21.98,4.311993795,70200070403,NA
"642",22.73,78.33,0.891008214,60102050503,NA
"643",28.5,60.6,0.930515513,80401020104,NA
"644",27.09,56.35,1.484450494,110100110407,NA
"645",17.63,82.62,0.864215496,101201090601,NA
"646",28.08,55.81,1.573766474,30402020503,NA
"647",20.06,33.19,1.028684975,10900050303,NA
"648",20.48,84.14,0.186286567,170200010205,NA
"649",20.16,57.89,0.985398065,20501040809,NA
"650",22.19,2.77,2.281003122,71200040806,NA
"651",19.77,17.42,4.84672112,70102020607,NA
"652",20.72,1.22,1.127021504,101302040705,NA
"653",22.7,1.43,1.394234869,101401022008,NA
"654",23.95,24.81,1.401358275,20700040909,NA
"655",17.37,67.94,0.627501444,90300050904,NA
"656",19.17,38.61,1.281481567,171100120106,NA
"657",24.68,72,0.799439163,51002030606,NA
"658",22.86,5.61,4.03081314,70802090207,NA
"659",28.61,59.15,0.948073905,80401020109,NA
"660",27,74.13,1.020300713,110100040206,NA
"661",20.12,29.63,2.783286413,70102030507,NA
"662",22.52,22.25,1.69470507,20401060813,NA
"663",27.43,37.84,9.444300769,30202020203,NA
"664",24.15,23.59,1.465599382,71402020604,NA
"665",19.07,9.84,2.979287725,40301011109,NA
"666",23.3,44.08,2.470274927,71000090710,NA
"667",26.56,80.24,0.977349457,110100110307,NA
"668",20.77,29.66,0.297567362,170200110708,NA
"669",19.31,67.24,0.929413258,20501010910,NA
"670",20.5,1.53,3.487174865,70200051102,NA
"671",19.4,89.65,0.474596479,10802020102,NA
"672",22.67,59.12,1.146214367,50500010602,NA
"673",20.3,6.54,0.819768836,100301040905,NA
"674",18.68,64.58,2.032667287,70101061108,NA
"675",22.73,3.24,4.074052129,102200020604,NA
"676",30.24,13.47,1.977027171,120602020605,NA
"677",20.37,56.09,0.877550869,10600030901,NA
"678",21.66,3.52,6.346116627,71000060801,NA
"679",33.1,32.12,0.647890879,130800020101,NA
"680",25.11,48.5,0.865478592,30101011305,NA
"681",23.1,20.29,1.370100074,20401050911,NA
"682",24.02,54.1,1.303467348,50800020906,NA
"683",22.89,26.46,2.804212481,71000090707,NA
"684",20.55,87.97,0.584319569,20502040205,NA
"685",22.77,54.31,2.307683151,20503060504,NA
"686",22.69,14.61,2.686208753,71000081507,NA
"687",22.86,71.77,1.271406852,50500010704,NA
"688",30.22,86,0.658050926,30702040503,NA
"689",20.73,38.79,2.681624223,70500051202,NA
"690",16.21,92.14,0.359244896,101800020101,NA
"691",28.12,58.88,1.317833313,30402010805,NA
"692",24.47,65.09,0.989399251,50901030107,NA
"693",22.37,10.1,2.361755,51201011103,NA
"694",29.53,78.91,0.66775688,31401030401,NA
"695",23.28,33.93,2.958236487,70801070710,NA
"696",26.81,2.88,2.017679299,110300150306,NA
"697",19.17,71.52,0.869390981,50100020505,NA
"698",20.98,30.98,1.591002439,41100020602,NA
"699",23.41,20.37,1.601918767,20402010303,NA
"700",30.01,0.65,1.634907408,31002070506,NA
"701",18.65,20.81,2.201837912,70700021403,NA
"702",25.11,14.68,2.004501223,60101080502,NA
"703",19.92,40.08,2.421682267,70300050902,NA
"704",23.52,73.38,1.010470619,30101010502,NA
"705",25.24,68.7,0.880702349,30101020303,NA
"706",19.48,1.8,2.905968368,90201031003,NA
"707",27.15,76.18,1.266483887,30300020705,NA
"708",19.74,6.93,1.492335138,101302030607,NA
"709",20.6,42.67,2.701734066,70400030601,NA
"710",27.7,70.36,1.415054716,111401090702,NA
"711",17.96,86.28,0.956127738,70700020402,NA
"712",21.72,67.35,0.906060557,101900060304,NA
"713",22.45,11.14,1.939343905,51202010308,NA
"714",20.19,76.91,0.624293203,10802040207,NA
"715",21.79,6.32,1.188839656,101202020206,NA
"716",20.19,56.38,0.82230362,20501061208,NA
"717",28.85,74.7,1.131291139,30502040312,NA
"718",26.07,62.33,0.871574198,30101040702,NA
"719",22.23,5.11,5.717116995,101702032502,NA
"720",30.48,50.22,0.986987143,120702050203,NA
"721",21.13,73.44,0.926557503,11000010704,NA
"722",27.91,80.41,0.763317993,31501090107,NA
"723",21.82,50.42,1.262823174,50301030809,NA
"724",19.57,63.67,0.611163372,170103050304,NA
"725",26.88,39.97,3.150256707,30202030401,NA
"726",19.42,47.88,1.585441524,70700030302,NA
"727",13,94.22,0.410406176,140100030206,NA
"728",22.09,17.22,2.787783449,70801010204,NA
"729",23.05,26.53,3.882247493,20503061702,NA
"730",28.34,2.83,1.507932324,110500010508,NA
"731",24.13,24.72,1.875166098,20700100202,NA
"732",27.69,78.59,1.061216612,111401080209,NA
"733",25.2,26.79,1.510277455,51201130801,NA
"734",20.13,27.59,2.685749905,70700040107,NA
"735",26.98,13.92,2.06170169,31300020101,NA
"736",29.37,2.95,1.007735253,30802020101,NA
"737",18.13,96.25,0.661759801,160501020104,NA
"738",21.07,37.15,1.844772646,71200061202,NA
"739",19.98,35.08,1.48341381,41401010702,NA
"740",19.08,3.36,3.280801992,90201030905,NA
"741",24.2,80.46,0.933751892,30101030401,NA
"742",25.33,65.03,0.872097912,30101020503,NA
"743",20.68,26.62,0.98475018,41100040607,NA
"744",30.12,33.12,1.311314428,120602011110,NA
"745",25.91,31.99,2.422438325,51100050402,NA
"746",20.71,8.11,1.199532428,41100030403,NA
"747",29.73,59,1.191588401,120200010402,NA
"748",20.02,47.67,0.226258804,170200100209,NA
"749",22.9,42.85,1.338622378,20301050401,NA
"750",19.56,79.89,0.596646308,10802040205,NA
"751",29.86,4.64,1.915759045,120301020307,NA
"752",25.9,0.36,2.335397639,102600060106,NA
"753",22.79,9.54,2.095249516,51202040504,NA
"754",26.06,57.27,1.243391865,30102020301,NA
"755",19.55,5.62,2.909421656,40302040201,NA
"756",24.72,4.79,2.080806011,102500040708,NA
"757",19.36,73.89,0.824423939,170402080211,NA
"758",23.74,4.23,3.850028529,20402031008,NA
"759",24.26,74.64,0.756352083,60102060204,NA
"760",24.37,90.43,1.389956523,110100050203,NA
"761",22.37,9.63,4.848593359,51201010601,NA
"762",24.75,46.7,1.567173867,51202090605,NA
"763",26.66,17.19,1.565039819,30701030302,NA
"764",20.68,4.77,3.047400102,70200030705,NA
"765",22.76,62.79,1.189829505,50500011704,NA
"766",21.86,54.93,1.134879251,50301040101,NA
"767",17.78,96.71,0.669355206,101900060104,NA
"768",23.36,9.52,0.651979229,170601080803,NA
"769",21.8,88.81,1.066764886,60101010105,NA
"770",19.85,31.89,1.598425418,10900030102,NA
"771",24,95.13,0.56717089,50901020202,NA
"772",30.84,55.11,1.401952713,121002030205,NA
"773",23.05,24.08,2.764340335,102300031510,NA
"774",21.72,39.43,1.710627698,160202040204,NA
"775",28.46,21.29,1.515641046,111303040101,NA
"776",23.03,67.8,0.656892952,50200020602,NA
"777",24.11,34.53,0.711449851,170701010601,NA
"778",20.09,67.53,0.708083224,160501020206,NA
"779",24.71,71.51,0.867013448,30101010803,NA
"780",28.81,58.46,2.270017456,30502030308,NA
"781",20.55,43.1,1.30007675,10700050201,NA
"782",27.88,68.05,1.114972473,31601030302,NA
"783",30.84,69.38,1.092773784,31002080504,NA
"784",20.46,6.69,3.785157602,70200040905,NA
"785",21.71,12.15,1.122181545,101202020204,NA
"786",19.68,71,0.468304174,171001030511,NA
"787",28.32,67.27,1.40241504,30501091207,NA
"788",30.37,62.77,0.617957995,30801011207,NA
"789",24.81,22.52,1.816921335,71100090401,NA
"790",27.06,60.59,2.197407182,111101030903,NA
"791",21.03,0.38,1.194141589,101303010604,NA
"792",16.83,97.96,0.638596897,160501020501,NA
"793",23.37,36.06,1.023923892,50600020503,NA
"794",24.91,75.52,1.039206741,30101030105,NA
"795",24.83,51.27,0.925570987,30101010802,NA
"796",18.42,3.79,1.826910317,90203040803,NA
"797",22.41,9.88,1.862583057,71200070609,NA
"798",26.89,37.52,2.224713947,30701010202,NA
"799",27.3,79.96,1.292935147,31300020601,NA
"800",23.08,37.03,2.653245789,70801071006,NA
"801",26.29,3.75,1.999185225,110300140303,NA
"802",26.62,54.06,1.419292342,30102020503,NA
"803",21.03,73.04,0.601172603,11000050604,NA
"804",31.09,46.8,1.38636987,31002080304,NA
"805",27.39,59.87,1.016361403,31502020101,NA
"806",26.74,46.85,1.739942683,30701010801,NA
"807",24.53,53.93,1.003830565,30101010503,NA
"808",26.18,67.62,1.271840687,30202010303,NA
"809",26.53,2.49,2.531955963,110300040608,NA
"810",18.4,15.7,1.852355114,90203050705,NA
"811",18.47,41.33,1.772024834,70700021401,NA
"812",23.01,64.45,0.833866702,50400040808,NA
"813",22.95,14.09,2.050276438,50800012005,NA
"814",24.16,30.28,1.836795275,51201140109,NA
"815",22.32,26.46,0.939416234,20301030303,NA
"816",20.09,3.42,4.019661195,70200020604,NA
"817",28.27,74.93,1.208292363,30501090908,NA
"818",19.39,61.53,0.855317575,40801010412,NA
"819",28.43,0.5,3.212380438,180201610402,NA
"820",27.28,54.82,1.041896659,30501051504,NA
"821",18.82,65.49,0.390326225,130100050406,NA
"822",23.69,20.31,2.223324293,71100010509,NA
"823",20.09,20.86,1.393809997,41401010705,NA
"824",27.38,2.1,1.613554591,111002010610,NA
"825",19.98,16.33,1.520116784,41401010703,NA
"826",27.94,85.68,0.894836155,111102070102,NA
"827",20.52,3.97,3.193059324,70200040202,NA
"828",25.4,78.74,1.117982086,102902020404,NA
"829",20.27,31.96,14.37801948,101302010909,NA
"830",25.92,50.75,1.188946862,30300020107,NA
"831",18.49,15.14,3.758583058,40301010605,NA
"832",20.62,11.21,3.118150213,70900011103,NA
"833",24.2,23.47,1.579588534,50800020902,NA
"834",26.65,45.26,1.183588982,30501090307,NA
"835",23.58,20.61,2.065453,20700090503,NA
"836",28.85,53.1,2.179844912,111401070402,NA
"837",24.46,24.22,1.619654179,20700100402,NA
"838",20.39,1.24,4.017965799,70102060402,NA
"839",24.4,15.33,2.712982645,51202020803,NA
"840",28.32,86.21,0.858244378,30402040810,NA
"841",26.09,70.57,0.884897736,30102040103,NA
"842",27.37,66.51,3.761375537,30202040204,NA
"843",34.36,96.76,0.731076299,150601060302,NA
"844",23.99,94.85,0.378743535,140801011901,NA
"845",19.91,17.22,3.171013835,70102040701,NA
"846",30.76,75,0.7511038,120901060108,NA
"847",20.81,52.03,1.152297172,50301020401,NA
"848",23.31,17.32,1.467374029,50800020404,NA
"849",23.69,8.63,0.616413234,170601030307,NA
"850",30.11,65.17,0.650147058,30801031004,NA
"851",27.71,49.51,1.340067139,30402010504,NA
"852",19.02,62.41,0.893520884,171100100404,NA
"853",24.14,19.45,0.788572618,170601100404,NA
"854",27.77,56.31,1.061095241,30501090807,NA
"855",30.59,75.69,1.086829516,121002020103,NA
"856",21.65,98.04,0.777824712,60101060302,NA
"857",31.29,14.16,1.556590242,121003010105,NA
"858",27.71,79.48,1.382878543,111102040303,NA
"859",19.25,77.02,0.839260677,101201090804,NA
"860",19.79,6.91,1.992157967,171100130305,NA
"861",19.96,35.2,0.700514359,170103050200,NA
"862",19.98,27.61,1.371342503,101302020508,NA
"863",15.68,89.67,0.402246279,140200010210,NA
"864",23.6,0.78,2.327527057,101900030304,NA
"865",22.54,20.91,2.716234837,71000080405,NA
"866",27.53,75.13,1.444101228,111001020609,NA
"867",27.63,67.18,5.938140363,30300060802,NA
"868",29.86,5.32,2.030210194,120301020504,NA
"869",29.66,41.67,1.24952745,120100020601,NA
"870",20.39,3.45,4.412484292,70102060502,NA
"871",30.26,94.41,0.521210706,120902040205,NA
"872",27.41,60.63,1.387369097,31501050909,NA
"873",23.49,72.4,0.941880367,30101010501,NA
"874",19.28,46.35,1.708267733,70300040804,NA
"875",16.87,97.92,0.66426461,170800010503,NA
"876",18.27,73.41,1.204563391,70700020306,NA
"877",27.17,52.98,1.233149677,30701030403,NA
"878",28.27,70.62,0.719983154,31601120408,NA
"879",29.33,66.8,1.000318605,111403060102,NA
"880",29.88,11.31,1.9829265,120301020706,NA
"881",30.19,6.86,2.522913109,120602020803,NA
"882",20.24,25.63,2.652851247,70900030601,NA
"883",28.01,48.54,1.615056295,30402010507,NA
"884",28.45,65.05,1.144630226,30402040804,NA
"885",27.12,69.25,1.919814002,30300040106,NA
"886",25.92,78.99,0.847463615,110100080212,NA
"887",27.39,6.15,1.488470394,111003010204,NA
"888",25.94,58.68,0.789232692,30101040404,NA
"889",26.51,38.33,1.532704578,30202010702,NA
"890",25.05,67.59,0.889080813,30101011002,NA
"891",22.5,12.31,1.941224307,51202010310,NA
"892",26.71,55.36,3.588352902,111101030504,NA
"893",21.49,60.34,0.703624927,20401040905,NA
"894",26.52,29.87,1.552479733,30300020408,NA
"895",30.72,76.85,0.644307893,30801010507,NA
"896",23.8,29.56,1.392543626,20700040908,NA
"897",27.62,61.23,1.444472964,110701070305,NA
"898",22.66,61.37,1.162228922,20403010102,NA
"899",26.7,39.27,3.109888626,30201010607,NA
"900",23.07,6.52,1.709338713,50600012201,NA
"901",29,10.88,1.860660504,111403010308,NA
"902",20.57,42.13,2.291242437,70700040406,NA
"903",23.36,15.95,4.100437735,102001010903,NA
"904",24.11,43.66,2.089137537,51202020404,NA
"905",23.06,22.01,2.744269692,102300010606,NA
"906",25.61,72.01,0.809987218,30101050302,NA
"907",28.87,88.92,0.914611728,30601070303,NA
"908",30.4,58.45,0.930828584,120702050105,NA
"909",29.58,70.14,1.266177076,120100020706,NA
"910",24.04,28.56,1.87045977,71300110301,NA
"911",26.66,29.56,1.65022918,30202010704,NA
"912",17.38,95.31,0.821412516,160501020202,NA
"913",27.73,60.35,2.468381398,30300040604,NA
"914",25.21,63.73,0.794170877,30101020104,NA
"915",26.28,59.52,1.205071469,30102040604,NA
"916",26.9,76.25,1.036712048,110100040203,NA
"917",26.1,23.5,3.243317323,110702070904,NA
"918",29.9,2.47,1.94802375,120301020501,NA
"919",25.7,84.4,0.694987026,30501090201,NA
"920",19.94,6.47,1.62355124,41300030704,NA
"921",21.62,42.38,2.45951605,50400010506,NA
"922",26.29,79.29,0.937850103,30102040601,NA
"923",25.05,19.18,1.676347581,51202021007,NA
"924",25.34,62.7,0.982069049,20801060901,NA
"925",28.17,83.27,1.223540624,111101050206,NA
"926",27.91,90.35,0.712727566,30501070507,NA
"927",26.4,53.76,1.15958412,30202010304,NA
"928",21.85,3.82,3.253032615,70801050903,NA
"929",24.23,70.6,0.733763682,30101011101,NA
"930",25.73,47.06,1.386722986,60101080905,NA
"931",20.57,44,2.723101889,70400060403,NA
"932",23.31,64.83,1.170130938,51202020205,NA
"933",26.46,1.38,1.857393482,110300090406,NA
"934",29.77,79.53,0.963669447,120200010409,NA
"935",24.1,72.56,1.125682634,51001011007,NA
"936",23.39,54.05,1.08091004,160502010304,NA
"937",26.47,74.2,1.29514598,30300020702,NA
"938",21.94,50.13,1.058933638,50301040103,NA
"939",25.26,65.49,1.178585627,102902030201,NA
"940",18.64,68.88,0.444480358,170501230503,NA
"941",17.42,98.23,0.62874555,160501020502,NA
"942",20.61,4.2,4.33625035,70200060704,NA
"943",20.23,46.08,1.52830653,20501060502,NA
"944",25.63,70.63,0.765702186,30101030807,NA
"945",25.35,70.05,0.903754458,20801060803,NA
"946",26.56,57.81,0.819002613,30501051301,NA
"947",25.02,73.77,0.69703237,60200020404,NA
"948",15,84.17,0.418625842,140100030301,NA
"949",27.65,62.21,5.844147833,30203020103,NA
"950",24.42,17.75,1.79348608,71300120602,NA
"951",22.56,31.54,0.605510286,101201060207,NA
"952",26.4,58.32,1.577561622,30300020506,NA
"953",19.67,61.7,0.865608547,20501011312,NA
"954",23.3,11.56,2.496910387,102400090703,NA
"955",20.34,27.15,2.987460006,70900030501,NA
"956",23.45,16.08,1.920181566,71300030304,NA
"957",23.89,22.39,1.783362882,71300080802,NA
"958",27.54,50.56,5.608153231,30202020307,NA
"959",27.92,68.97,1.359123343,30402010510,NA
"960",20.62,60.11,2.022974687,70700060505,NA
"961",25.72,52.04,1.11049518,30300020204,NA
"962",24.16,17.15,1.868525712,71300110802,NA
"963",31.61,20.28,0.891919607,31001011104,NA
"964",20.87,67.68,0.664790556,160501020505,NA
"965",21.97,63.65,1.033255409,50301010610,NA
"966",25.95,74,0.733567939,30501090102,NA
"967",29.54,82.65,0.670033559,120100050403,NA
"968",22.6,6.74,4.237041703,101702032504,NA
"969",22.11,82.55,0.843231021,60101080203,NA
"970",26.48,64.83,1.042108522,30102010404,NA
"971",26.83,35.48,3.036502192,30201010903,NA
"972",23.31,30.21,1.66453655,20402010401,NA
"973",24.59,49.69,1.087091585,20600060402,NA
"974",22.13,60.11,0.79029877,50301060304,NA
"975",25.66,56.46,1.102240717,30300020201,NA
"976",23.89,13.3,1.723864443,71300030606,NA
"977",27.38,28.92,2.721823551,110702090503,NA
"978",19.35,0.65,2.793237356,101702010102,NA
"979",24.96,19.76,1.669682604,71100080411,NA
"980",23.15,54.33,1.130612011,51202011503,NA
"981",20.82,19.18,1.580066849,10900040609,NA
"982",21.21,35.16,1.182041759,170900100205,NA
"983",16.39,82.22,0.223313167,170200110703,NA
"984",26.01,74.26,0.865368169,30101040603,NA
"985",26.11,4.04,2.17029984,110300100202,NA
